occupationUri,skillUri,relationType,skillType
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/4959697d-3a24-4f46-af0c-b752318e6c54,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/4e6d2538-a48e-48a7-8dad-14b067cfcb8b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/5da8018b-ae85-4cde-ad93-0394369018f3,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/5ef0c719-5bcb-49f8-b8eb-824388225333,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/6c08403c-a5bb-4868-b8c2-b7d039c0e511,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/7369f779-4b71-4aab-8836-48b69c676eec,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/8359bd04-d2cb-4757-af1f-39a921df9efe,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/84251cb1-babf-4d17-a3cd-baa642c24c8d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/85c11255-469f-41bd-a6d1-382bc4a87783,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/897b393f-e7e0-4248-a40d-d77119694e83,essential,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/99207709-d076-4cce-ba38-e90d3bb28806,essential,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/9ba8fd27-275d-4bad-8c48-f668aa99a578,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/9cf681c7-89ec-470c-b651-7fe03786f586,essential,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/9ef0f3a0-9ce2-4ef1-a987-0366b5cb2dbe,essential,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/a57a54b6-2f2e-43e4-9621-b52f4a63cb08,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/a7f0fbe0-c546-4f30-8e41-34a58c64567e,essential,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/a8d07b5a-c1a1-42c6-9d53-db9c7a2ca996,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f,essential,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/ab67fbfb-0ca7-4345-8bf6-af8f59480212,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/b0a3bb25-a02f-43ed-ab1f-994fa66a424a,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/b8eb2517-37d8-43e6-9856-9c29d5c51fde,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/bb2b4485-2bad-402f-8517-44bf7d9afff4,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/c2296e2e-5fef-4f24-a24f-e5b3792268be,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/c7cc6dc5-d56b-4323-8e5c-47c4022f615f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/c7d24594-0c11-4b27-9039-fe0bb903da8e,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/cc7370dd-69fa-4c67-a96f-d4d135d38700,essential,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/cf3e976d-2c3e-495c-a874-f9e8a66d3b48,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/d3286405-49f8-4e8a-8046-a4376b4e7963,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/d54a1355-05c8-45eb-9c42-267d2cfcdf44,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/d6cdef49-b669-4507-91d1-3f959cf98e47,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/d9eaf831-9348-4330-a83e-b7c099cdc8f6,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/db36f7f1-5900-45bd-9ffb-f2b19c4362ac,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/de9f85ba-e77f-48fd-8c66-f5ebaf32d655,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/e207163b-7963-4c3e-9494-7a4bb000211b,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/e5b5053e-0ef6-4c4e-a3f2-42f955f4322c,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/e819cc1e-09d9-47f2-b418-93972852daef,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/ec85cc63-4e24-4631-bf92-8789db2605c0,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/f597f772-24d3-4cec-813c-cf5a7027c794,optional,knowledge
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/fbafa41f-cd05-4109-a649-8b44d306d779,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-216e36cad1abe99fcce44284bd17664b,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/00c04e40-35ea-4ed1-824c-82f936c8f876,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/0cc9c234-f817-4f4c-908a-4d28fe3b0f4a,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/0daaf096-1639-461c-bf1a-bbeea77e6b67,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/0ee94af1-b445-4973-9c3f-459fab250342,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/1b3fc0e0-c6f9-45fc-9c6e-14bbba662979,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/1dd23dba-dd00-45ab-abf4-642902538317,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/1fcce318-3212-487a-ac07-4941bc85060d,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/21c5790c-0930-4d74-b3b0-84caf5af12ea,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/21fecc8a-392e-49ce-ac26-fb0696ccfead,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/22902bf9-cc3f-495b-811a-c441e28e23f6,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/2450c3b3-e78e-435b-b84d-e05d984e71dc,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/248894d1-42dc-474f-af6e-2da52ac0c679,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/33d49d4f-31ec-473f-9b8a-b555aa5116bb,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/3c03ee71-4a23-448f-b79e-81fd75d27dca,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/3c76296d-4bbd-44ba-8eaa-95bf275f79b7,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/3cd35f5d-ce6d-4f14-9a09-53d7a28d834c,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/4840338b-ac6c-486a-be1d-9ddfe00b8bdf,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/48b68726-0fd6-4e03-a5eb-82236516ee7a,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/496932f1-0b6b-4f73-9432-d95c7ddcd43b,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/4df7a57a-9405-4995-8e02-4ca404832247,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/5be3d306-6cf1-4b49-aa1d-01651dd4ba4c,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/5da3c765-10a3-49eb-934c-ec401ceb1a34,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/63f0aa84-5e4c-4eb6-8e8c-876d9feedf1f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/6430eb0d-c6de-46b7-a7fc-3dd2e8e62a69,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/67a118f4-8a5f-48f7-8e5f-de34b9ca2c37,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/694dc996-52f3-4afa-a802-672e19f061b7,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/69cfc5ed-6569-4aca-a4cc-fd782ba51d9c,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/6a876489-7ad8-4a13-b09c-c9b8e97a302e,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/6f8baa62-bc2b-4cc1-942b-f540c837cfa2,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/770d4956-b5e0-4d44-bf42-3a766b232c5d,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/8300443c-c793-4102-bff5-aa917a0cb39f,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/8ff015a0-98ea-4d80-a23e-1f68110a919e,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/93b22bbf-ece1-4e2d-8d47-0c9392c5a4fd,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/94dd823c-148e-4614-a6e8-99249b16357d,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/96eb286a-58b7-45ff-a916-5578d0b79b8c,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/9e9a4209-c7cf-4f6e-973e-dc2ffadccc74,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/a846cb9e-c152-41e7-bd34-45e7ff941e3b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/a9bf8565-8a09-4118-9922-932d65a79d69,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/b16200f4-4f39-4b8b-aa9d-3568054d6bdb,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/b9bf9e17-ae47-417b-bbb1-e8b7c263ccac,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/bc067d2e-e151-408f-8e34-24effd2b7fd6,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/c3687b34-fe53-4db2-ad1b-5055a6c5b6fd,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/c7cc6dc5-d56b-4323-8e5c-47c4022f615f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/ca73ac82-867a-4afa-9732-834aebe896ff,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/ccb2e5f2-4279-48fd-9d85-a1db42ff1e13,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/d3eccb86-f02d-4950-bfbd-20b9510774a1,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/d5a59ca8-2e91-472e-8571-d12ce4478679,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/d9e5349e-8791-49c2-8ba4-839fdd1606c2,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/da6393d5-a53c-4863-abc7-51f36281d74e,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/e207163b-7963-4c3e-9494-7a4bb000211b,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2500bfa1af50999077951fddcde1818e,http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e,essential,skill/competence
